1/12/2014,Completed,1/17/2014,14-00049219,Pot Hole in Street,Final Outcome,Pothole Patched,3,7199 N CALDWELL AVE,60646,1132254.528,1947432.421,41,16,12,,42.01195928,-87.7885167,"(42.01195927666861, -87.78851670301717)"
1/12/2014,Completed - Dup,1/17/2014,14-00051334,Pot Hole in Street,,,,11600 S MICHIGAN AVE,60628,1178924.506,1827720.931,9,5,53,40,41.68250991,-87.6208034,"(41.68250990843376, -87.62080340282495)"
1/12/2014,Completed - Dup,1/17/2014,14-00049386,Pot Hole in Street,,,,5400 S WOODLAWN AVE,60615,1185133.638,1869837.952,4,2,41,,41.7979139,-87.59675542,"(41.797913895490524, -87.59675541800411)"
1/12/2014,Completed - Dup,1/17/2014,14-00049993,Pot Hole in Street,,,,7900 S CICERO AVE,0,1145787.141,1851735.899,0,0,0,,41.74905036,-87.74149641,"(41.74905036357782, -87.74149640924499)"
1/12/2014,Completed,1/17/2014,14-00049215,Pot Hole in Street,Final Outcome,Pothole Patched,5,6409 W 62ND ST,60638,1134711.624,1862723.834,23,8,64,,41.77939136,-87.78175628,"(41.77939135543674, -87.7817562795526)"
1/12/2014,Completed - Dup,1/17/2014,14-00049244,Pot Hole in Street,,,,2499 S ARCHER AVE,60616,1171389.539,1887657.498,11,9,60,,41.84713453,-87.64635394,"(41.84713453037924, -87.64635394054048)"
1/12/2014,Completed - Dup,1/17/2014,14-00049861,Pot Hole in Street,,,,13026 S AVENUE O,60633,1201068.62,1819203.752,10,4,55,,41.65830451,-87.54002976,"(41.65830451087849, -87.54002975503877)"
1/12/2014,Completed - Dup,1/17/2014,14-00049425,Pot Hole in Street,,,,5457 S WOODLAWN AVE,60615,1185148.747,1869242.33,4,2,41,,41.79629986,-87.59642393,"(41.7962998587538, -87.59642393289404)"
1/12/2014,Completed - Dup,1/17/2014,14-00049413,Pot Hole in Street,,,,734 S LARAMIE AVE,60644,1141840.274,1896129.693,29,15,25,,41.8709952,-87.7548707,"(41.87099519887106, -87.75487069561456)"
1/12/2014,Completed - Dup,1/17/2014,14-00049399,Pot Hole in Street,,,,6658 N AVONDALE AVE,60631,1124444.789,1943437.13,41,16,9,,42.0011364,-87.81773939,"(42.00113639513847, -87.81773939250448)"
1/12/2014,Completed - Dup,1/17/2014,14-00049822,Pot Hole in Street,,,,13026 S AVENUE O,60633,1201068.62,1819203.752,10,4,55,,41.65830451,-87.54002976,"(41.65830451087849, -87.54002975503877)"
1/12/2014,Completed - Dup,1/17/2014,14-00049438,Pot Hole in Street,,,,3000 W CORNELIA AVE,60618,1155728.111,1923095.378,33,17,21,,41.94488241,-87.70306366,"(41.944882408925174, -87.70306366423605)"
1/12/2014,Completed - Dup,1/17/2014,14-00049767,Pot Hole in Street,,,,2830 W MONTROSE AVE,60618,1156587.861,1929103.584,33,17,14,60,41.96135119,-87.69974995,"(41.961351187130525, -87.69974994716902)"
1/12/2014,Completed - Dup,1/17/2014,14-00051232,Pot Hole in Street,,,,11321 S AVENUE O,60617,1200905.666,1830501.489,10,4,52,,41.68939059,-87.53995483,"(41.68939059080027, -87.53995482661126)"
1/12/2014,Completed - Dup,1/17/2014,14-00050005,Pot Hole in Street,,,,7600 S CICERO AVE,0,1145725.9,1853749.436,0,0,0,,41.75465492,-87.74167786,"(41.75465491949761, -87.7416778641875)"
1/12/2014,Completed - Dup,1/17/2014,14-00050389,Pot Hole in Street,,,,700 S CENTRAL AVE,60644,1139157.39,1896392.05,29,15,25,,41.87178124,-87.76471429,"(41.87178124117043, -87.76471429093844)"
